"","V1","V2","V3"
"6003",1.151,-1.286,"1"
"6004",1.697,-0.399,"1"
"6005",-0.508,-0.801,"1"
"6006",0.069,0.021,"1"
"6007",1.197,-0.755,"1"
"6008",0.024,0.423,"1"
"6009",-0.460,0.490,"1"
"6010",0.042,0.008,"1"
"6011",0.109,0.314,"1"
"6012",0.043,0.005,"1"
"6013",-0.238,0.669,"1"
"6014",-0.697,0.309,"1"
"6015",0.038,-1.597,"1"
"6016",0.175,0.230,"1"
"6017",1.404,-0.844,"1"
"6018",-0.879,0.293,"1"
"6019",-0.537,0.402,"1"
"6020",-0.446,0.469,"1"
"6021",1.771,-1.031,"1"
"6022",0.214,0.227,"1"
"6023",1.577,-0.628,"1"
"6024",0.419,-1.790,"1"
"6025",-0.676,-0.958,"1"
"6026",0.084,0.463,"1"
"6027",-0.521,0.474,"1"
"6028",0.132,0.061,"1"
"6029",0.341,-1.265,"1"
"6030",1.064,-1.143,"1"
"6031",-0.674,-1.064,"1"
"6032",-0.188,0.606,"1"
"6033",-0.464,-0.896,"1"
"6034",-0.000,0.403,"1"
"6035",-0.986,0.348,"1"
"6036",0.044,0.009,"1"
"6037",-0.383,0.503,"1"
"6038",-0.794,0.209,"1"
"6039",-0.425,0.497,"1"
"6040",-1.037,-0.176,"1"
"6041",-0.099,0.539,"1"
"6042",-0.678,-0.478,"1"
"6043",-0.028,0.528,"1"
"6044",-0.743,-0.884,"1"
"6045",0.087,0.025,"1"
"6046",0.032,0.541,"1"
"6047",0.145,0.231,"1"
"6048",-0.352,0.380,"1"
"6049",1.098,-0.630,"1"
"6050",0.791,-1.209,"1"
"6051",2.179,-0.655,"1"
"6052",-0.999,0.433,"1"
"6053",-0.541,-1.755,"1"
"6054",-0.581,-1.074,"1"
"6055",-0.104,0.539,"1"
"6056",0.089,0.115,"1"
"6057",-0.128,0.384,"1"
"6058",0.198,0.221,"1"
"6059",-0.667,-0.980,"1"
"6060",0.516,-1.218,"1"
"6061",0.181,0.172,"1"
"6062",2.375,-0.098,"1"
"6063",0.044,0.543,"1"
"6064",-0.646,0.629,"1"
"6065",-0.358,0.585,"1"
"6066",0.846,-1.054,"1"
"6067",-0.179,0.589,"1"
"6068",0.495,-1.708,"1"
"6069",0.637,-1.295,"1"
"6070",0.047,0.434,"1"
"6071",-0.507,0.739,"1"
"6072",-0.656,0.303,"1"
"6073",0.883,-1.447,"1"
"6074",0.049,0.361,"1"
"6075",0.128,0.105,"1"
"6076",-1.199,-0.796,"1"
"6077",0.077,0.020,"1"
"6078",-0.687,-0.950,"1"
"6079",1.083,-0.812,"1"
"6080",-0.339,-1.291,"1"
"6081",0.049,0.357,"1"
"6082",0.123,0.086,"1"
"6083",0.946,-1.657,"1"
"6084",0.120,0.331,"1"
"6085",1.002,-1.788,"1"
"6086",0.013,0.392,"1"
"6087",-0.834,-0.710,"1"
"6088",0.032,0.003,"1"
"6089",-0.158,0.393,"1"
"6090",-0.098,0.583,"1"
"6091",0.149,0.093,"1"
"6092",-0.403,-1.207,"1"
"6093",-0.946,-0.034,"1"
"6094",0.137,0.098,"1"
"6095",1.110,-1.129,"1"
"6096",0.057,0.503,"1"
"6097",2.035,-0.319,"1"
"6098",-0.984,-0.527,"1"
"6099",1.803,-0.737,"1"
"6100",0.234,-1.717,"1"
"6101",-0.002,0.490,"1"
"6102",-1.005,-0.153,"1"
"6103",-1.098,-0.509,"1"
"6104",0.130,0.200,"1"
"6105",-0.546,-0.790,"1"
"6106",-0.868,0.091,"1"
"6107",-0.321,-1.275,"1"
"6108",-0.764,0.211,"1"
"6109",-0.365,0.455,"1"
"6110",-0.474,-0.877,"1"
"6111",-0.221,0.341,"1"
"6112",-1.214,-0.397,"1"
"6113",-0.060,-1.623,"1"
"6114",-0.079,-1.187,"1"
"6115",-0.428,-1.261,"1"
"6116",0.730,-0.644,"1"
"6117",-0.364,0.592,"1"
"6118",-0.451,0.256,"1"
"6119",1.668,-0.159,"1"
"6120",0.013,0.481,"1"
"6121",1.600,-0.374,"1"
"6122",0.053,0.616,"1"
"6123",-0.955,-0.385,"1"
"6124",-0.445,-0.889,"1"
"6125",1.304,-1.538,"1"
"6126",-0.240,-1.369,"1"
"6127",0.185,0.144,"1"
"6128",0.148,0.160,"1"
"6129",0.093,0.436,"1"
"6130",-0.596,0.267,"1"
"6131",-0.640,0.518,"1"
"6132",-0.546,-1.127,"1"
"6133",0.424,-1.139,"1"
"6134",-0.196,0.563,"1"
"6135",1.856,-0.038,"1"
"6136",-0.124,-1.548,"1"
"6137",-0.881,0.114,"1"
"6138",0.156,0.092,"1"
"6139",0.121,0.290,"1"
"6140",1.300,-1.504,"1"
"6141",-0.921,-0.905,"1"
"6142",-0.726,-1.200,"1"
"6143",-0.510,0.474,"1"
"6144",1.398,-0.705,"1"
"6145",-0.341,0.395,"1"
"6146",-0.191,-1.387,"1"
"6147",-0.792,-0.303,"1"
"6148",-0.167,-1.197,"1"
"6149",0.078,0.362,"1"
"6150",1.634,-0.666,"1"
"6151",-0.397,0.427,"1"
"6152",0.112,0.069,"1"
"6153",-1.157,0.078,"1"
"6154",-0.486,0.407,"1"
"6155",-0.363,-1.660,"1"
"6156",-0.663,-1.300,"1"
"6157",1.865,-1.544,"1"
"6158",0.194,0.193,"1"
"6159",0.175,0.324,"1"
"6160",-0.191,0.546,"1"
"6161",1.106,-0.882,"1"
"6162",0.126,0.247,"1"
"6163",-1.140,0.349,"1"
"6164",0.133,-1.389,"1"
"6165",-0.308,-1.619,"1"
"6166",0.102,0.048,"1"
"6167",0.088,0.416,"1"
"6168",-0.501,-1.397,"1"
"6169",-0.551,-1.399,"1"
"6170",1.276,-1.001,"1"
"6171",-1.090,0.320,"1"
"6172",1.709,-0.473,"1"
"6173",0.149,0.211,"1"
"6174",-1.155,-0.017,"1"
"6175",-0.777,-0.995,"1"
"6176",-0.764,-1.025,"1"
"6177",-0.345,0.690,"1"
"6178",1.675,-1.254,"1"
"6179",0.351,-1.351,"1"
"6180",-0.921,0.137,"1"
"6181",-0.237,0.471,"1"
"6182",0.895,-1.018,"1"
"6183",-0.544,-1.585,"1"
"6184",-0.665,0.341,"1"
"6185",0.899,-1.131,"1"
"6186",-1.020,-0.122,"1"
"6187",0.119,0.258,"1"
"6188",-1.226,-0.003,"1"
"6189",0.193,0.319,"1"
"6190",1.929,-0.412,"1"
"6191",-0.327,-1.398,"1"
"6192",-1.027,-0.601,"1"
"6193",-0.765,0.226,"1"
"6194",-0.930,-0.473,"1"
"6195",-0.572,0.417,"1"
"6196",0.165,0.101,"1"
"6197",0.232,-0.861,"1"
"6198",-1.060,-0.393,"1"
"6199",1.634,-0.643,"1"
"6200",0.601,-0.945,"1"
"6201",-0.642,0.464,"1"
"6202",-0.049,-1.396,"1"
"6203",2.378,-0.353,"1"
"6204",-0.123,-0.959,"1"
"6205",1.960,-0.779,"1"
"6206",-0.821,-1.149,"1"
"6207",-0.248,-1.235,"1"
"6208",0.046,0.007,"1"
"6209",-0.812,-0.920,"1"
"6210",0.256,-1.863,"1"
"6211",0.018,-1.758,"1"
"6212",-1.061,-0.406,"1"
"6213",0.298,-1.626,"1"
"6214",-1.001,-0.093,"1"
"6215",-0.499,0.575,"1"
"6216",0.135,0.087,"1"
"6217",-0.207,0.394,"1"
"6218",0.185,-1.474,"1"
"6219",-0.719,0.288,"1"
"6220",0.152,0.238,"1"
"6221",0.490,-1.396,"1"
"6222",1.208,-0.840,"1"
"6223",-0.104,0.591,"1"
"6224",-0.697,0.166,"1"
"6225",-0.843,-0.522,"1"
"6226",-0.652,-0.944,"1"
"6227",-0.515,0.673,"1"
"6228",0.526,-0.977,"1"
"6229",-0.955,0.159,"1"
"6230",0.018,0.560,"1"
"6231",0.419,-1.121,"1"
"6232",0.158,0.108,"1"
"6233",1.675,-1.182,"1"
"6234",-0.331,0.594,"1"
"6235",-0.251,0.572,"1"
"6236",-0.731,0.211,"1"
"6237",-0.792,0.001,"1"
"6238",0.142,0.324,"1"
"6239",-0.522,0.400,"1"
"6240",-1.006,-0.935,"1"
"6241",0.158,0.103,"1"
"6242",-1.158,0.158,"1"
"6243",-0.580,-0.807,"1"
"6244",-0.529,-1.119,"1"
"6245",0.125,0.332,"1"
"6246",-0.618,-1.072,"1"
"6247",-0.742,-0.600,"1"
"6248",0.106,0.265,"1"
"6249",0.113,0.040,"1"
"6250",-1.165,-0.340,"1"
"6251",-0.739,-0.912,"1"
"6252",-0.542,-1.020,"1"
"6253",-0.420,0.487,"1"
"6254",-0.294,0.596,"1"
"6255",0.204,0.303,"1"
"6256",1.329,-0.926,"1"
"6257",-0.436,0.659,"1"
"6258",-0.799,0.211,"1"
"6259",-0.897,-0.807,"1"
"6260",0.138,0.364,"1"
"6261",-0.476,-1.167,"1"
"6262",-0.326,-1.332,"1"
"6263",0.128,0.285,"1"
"6264",1.634,-1.068,"1"
"6265",0.064,0.363,"1"
"6266",1.462,-0.980,"1"
"6267",-0.748,0.309,"1"
"6268",-0.746,-0.784,"1"
"6269",1.096,-1.027,"1"
"6270",-0.196,-1.620,"1"
"6271",-0.916,0.390,"1"
"6272",0.149,0.139,"1"
"6273",0.090,0.076,"1"
"6274",0.160,0.151,"1"
"6275",-0.126,0.541,"1"
"6276",-0.492,0.412,"1"
"6277",-0.555,-0.139,"1"
"6278",0.049,0.332,"1"
"6279",-0.097,0.654,"1"
"6280",0.893,-1.374,"1"
"6281",-0.864,-1.147,"1"
"6282",0.101,-1.768,"1"
"6283",-0.007,-1.609,"1"
"6284",-0.880,0.146,"1"
"6285",-0.050,0.434,"1"
"6286",0.134,0.387,"1"
"6287",0.108,0.039,"1"
"6288",-0.021,0.521,"1"
"6289",-0.281,0.557,"1"
"6290",0.127,0.045,"1"
"6291",-0.768,-0.099,"1"
"6292",0.600,-1.400,"1"
"6293",-0.335,0.421,"1"
"6294",0.141,0.334,"1"
"6295",0.174,0.319,"1"
"6296",1.425,-1.173,"1"
"6297",2.011,-0.104,"1"
"6298",-0.269,0.457,"1"
"6299",0.041,-1.596,"1"
"6300",0.604,-1.105,"1"
"6301",-0.029,0.373,"1"
"6302",0.201,0.323,"1"
"6303",-0.780,-0.856,"1"
"6304",-1.031,-0.696,"1"
"6305",1.644,-0.550,"1"
"6306",-0.670,0.063,"1"
"6307",-0.979,0.471,"1"
"6308",-0.964,-0.280,"1"
"6309",1.159,-1.427,"1"
"6310",-0.407,0.477,"1"
"6311",1.395,-1.252,"1"
"6312",-1.230,-0.157,"1"
"6313",-0.371,0.477,"1"
"6314",-0.959,0.003,"1"
"6315",0.069,0.024,"1"
"6316",0.058,0.011,"1"
"6317",-0.483,-1.025,"1"
"6318",-0.935,0.084,"1"
"6319",-0.396,-1.370,"1"
"6320",-0.295,0.443,"1"
"6321",-0.177,-1.249,"1"
"6322",-1.308,-0.047,"1"
"6323",-0.523,0.501,"1"
"6324",-0.107,-1.465,"1"
"6325",0.599,-1.298,"1"
"6326",1.740,-0.404,"1"
"6327",0.473,-1.402,"1"
"6328",2.161,-0.094,"1"
"6329",-1.032,-0.581,"1"
"6330",-0.709,-1.129,"1"
"6331",-0.689,0.282,"1"
"6332",1.910,-0.285,"1"
"6333",-0.897,-0.099,"1"
"6334",0.068,0.446,"1"
"6335",-0.388,-0.829,"1"
"6336",-0.040,0.519,"1"
"6337",-0.073,0.470,"1"
"6338",-0.070,0.413,"1"
"6339",-0.850,0.315,"1"
"6340",1.763,-0.205,"1"
"6341",-0.142,0.419,"1"
"6342",1.462,-0.725,"1"
"6343",1.230,-0.967,"1"
"6344",-0.623,-0.893,"1"
"6345",0.141,-1.376,"1"
"6346",1.218,-0.675,"1"
"6347",-0.761,-0.795,"1"
"6348",-0.795,0.442,"1"
"6349",-0.542,0.608,"1"
"6350",-0.715,0.526,"1"
"6351",-0.435,0.534,"1"
"6352",-0.964,-0.337,"1"
"6353",-0.718,-1.175,"1"
"6354",-0.715,0.516,"1"
"6355",0.107,0.107,"1"
"6356",0.038,0.473,"1"
"6357",1.581,-0.409,"1"
"6358",-0.874,-0.733,"1"
"6359",0.165,0.175,"1"
"6360",2.064,-0.256,"1"
"6361",0.121,0.327,"1"
"6362",-0.746,-0.928,"1"
"6363",1.217,-1.156,"1"
"6364",-0.813,-0.185,"1"
"6365",-1.211,-0.483,"1"
"6366",-0.545,0.329,"1"
"6367",-0.329,-1.244,"1"
"6368",1.598,-0.119,"1"
"6369",-0.387,-1.602,"1"
"6370",0.067,0.351,"1"
"6371",-0.639,-0.745,"1"
"6372",0.144,0.063,"1"
"6373",-0.422,0.556,"1"
"6374",-0.218,0.665,"1"
"6375",-0.793,-0.420,"1"
"6376",-0.879,-0.037,"1"
"6377",-0.210,0.514,"1"
"6378",-0.913,-0.152,"1"
"6379",-0.024,0.411,"1"
"6380",-0.272,0.634,"1"
"6381",-0.594,-0.969,"1"
"6382",1.657,-0.723,"1"
"6383",0.741,-0.947,"1"
"6384",-0.038,0.520,"1"
"6385",0.187,0.226,"1"
"6386",0.063,0.015,"1"
"6387",-0.557,-1.369,"1"
"6388",-1.049,-0.302,"1"
"6389",0.130,0.088,"1"
"6390",0.072,0.021,"1"
"6391",1.833,-0.960,"1"
"6392",0.140,0.101,"1"
"6393",0.027,0.451,"1"
"6394",-0.108,0.407,"1"
"6395",-0.693,-0.563,"1"
"6396",0.196,0.247,"1"
"6397",-0.156,0.559,"1"
"6398",0.278,-1.923,"1"
"6399",-0.824,-0.579,"1"
"6400",-0.949,-0.395,"1"
"6401",-0.151,0.518,"1"
"6402",0.107,0.047,"1"
"6403",-0.897,0.112,"1"
"6404",-0.660,-0.659,"1"
"6405",0.145,0.301,"1"
"6406",-1.013,-0.067,"1"
"6407",0.076,0.020,"1"
"6408",-1.104,0.156,"1"
"6409",1.232,-0.400,"1"
"6410",0.096,0.045,"1"
"6411",2.018,-0.081,"1"
"6412",-0.649,-0.431,"1"
"6413",-0.970,-1.244,"1"
"6414",0.144,0.413,"1"
"6415",-0.628,-1.333,"1"
"6416",-0.384,0.370,"1"
"6417",0.226,-1.367,"1"
"6418",1.933,-0.399,"1"
"6419",-0.765,-1.289,"1"
"6420",0.106,0.064,"1"
"6421",0.406,-1.691,"1"
"6422",0.127,0.058,"1"
"6423",0.162,-1.507,"1"
"6424",0.661,-1.615,"1"
"6425",-0.744,0.368,"1"
"6426",-0.809,-0.649,"1"
"6427",1.087,-1.394,"1"
"6428",0.076,0.378,"1"
"6429",-0.834,-1.146,"1"
"6430",1.415,-0.867,"1"
"6431",-0.803,0.000,"1"
"6432",1.492,-0.269,"1"
"6433",-0.706,0.303,"1"
"6434",-0.800,-0.624,"1"
"6435",0.195,0.175,"1"
"6436",-0.097,0.525,"1"
"6437",0.222,0.284,"1"
"6438",1.314,-1.315,"1"
"6439",-0.192,-0.844,"1"
"6440",0.028,0.003,"1"
"6441",0.496,-1.362,"1"
"6442",-0.565,0.253,"1"
"6443",-0.831,-1.050,"1"
"6444",-0.701,-0.210,"1"
"6445",-0.774,0.559,"1"
"6446",1.600,-0.551,"1"
"6447",-0.853,0.010,"1"
"6448",-0.485,0.419,"1"
"6449",1.209,-1.204,"1"
"6450",-0.324,-1.086,"1"
"6451",-0.942,-0.364,"1"
"6452",-0.382,0.595,"1"
"6453",-0.022,0.369,"1"
"6454",-0.880,-0.106,"1"
"6455",-0.837,-0.602,"1"
"6456",-0.197,-1.331,"1"
"6457",1.624,-0.302,"1"
"6458",0.125,0.087,"1"
"6459",-0.909,-1.081,"1"
"6460",-0.699,0.317,"1"
"6461",0.057,0.008,"1"
"6462",-1.133,-0.521,"1"
"6463",-0.263,0.489,"1"
"6464",0.841,-1.384,"1"
"6465",0.024,0.005,"1"
"6466",0.119,0.114,"1"
"6467",-0.421,0.721,"1"
"6468",1.065,-1.196,"1"
"6469",0.153,0.170,"1"
"6470",1.194,-0.934,"1"
"6471",-0.368,0.555,"1"
"6472",2.215,-1.055,"1"
"6473",0.027,0.001,"1"
"6474",0.267,-1.167,"1"
"6475",0.247,-1.713,"1"
"6476",0.423,-1.615,"1"
"6477",0.097,0.029,"1"
"6478",-0.178,-1.110,"1"
"6479",-0.904,-0.789,"1"
"6480",0.114,0.040,"1"
"6481",1.982,-0.183,"1"
"6482",0.118,0.429,"1"
"6483",0.146,0.259,"1"
"6484",0.025,0.001,"1"
"6485",-0.061,0.592,"1"
"6486",-0.728,0.372,"1"
"6487",0.026,0.002,"1"
"6488",0.708,-1.767,"1"
"6489",0.162,0.116,"1"
"6490",-0.071,-1.229,"1"
"6491",-0.514,0.369,"1"
"6492",-0.978,-0.650,"1"
"6493",1.663,-0.971,"1"
"6494",-0.902,-0.831,"1"
"6495",1.419,-0.348,"1"
"6496",0.719,-1.390,"1"
"6497",-0.373,-1.338,"1"
"6498",1.326,-0.584,"1"
"6499",-0.351,0.633,"1"
"6500",1.559,-1.135,"1"
"6501",-0.839,0.326,"1"
"6502",-0.766,-0.787,"1"
"6503",0.172,0.308,"1"
"6504",-0.043,0.235,"1"
"6505",-0.298,0.458,"1"
"6506",0.334,-1.345,"1"
"6507",2.108,-0.467,"1"
"6508",-0.826,0.149,"1"
"6509",-0.585,-1.007,"1"
"6510",-0.074,0.495,"1"
"6511",0.189,0.195,"1"
"6512",-0.072,0.406,"1"
"6513",0.769,-1.324,"1"
"6514",-0.907,-0.082,"1"
"6515",-0.468,-1.357,"1"
"6516",1.956,-0.535,"1"
"6517",-0.108,0.498,"1"
"6518",0.029,0.538,"1"
"6519",1.111,-1.247,"1"
"6520",-0.634,-0.318,"1"
"6521",0.110,0.186,"1"
"6522",0.112,0.079,"1"
"6523",0.113,0.217,"1"
"6524",0.066,0.015,"1"
"6525",1.736,-0.018,"1"
"6526",-0.010,0.558,"1"
"6527",-0.258,-1.198,"1"
"6528",-0.712,-0.171,"1"
"6529",-0.809,-1.467,"1"
"6530",-0.975,0.281,"1"
"6531",1.660,-0.591,"1"
"6532",-0.358,-1.489,"1"
"6533",-0.986,-0.467,"1"
"6534",-0.686,-1.147,"1"
"6535",-0.500,-0.947,"1"
"6536",-0.405,0.635,"1"
"6537",1.818,-1.160,"1"
"6538",0.551,-1.344,"1"
"6539",-0.767,0.205,"1"
"6540",-0.715,0.411,"1"
"6541",-0.252,0.606,"1"
"6542",0.978,-1.403,"1"
"6543",1.874,-0.274,"1"
"6544",-0.874,-0.904,"1"
"6545",-0.156,0.491,"1"
"6546",-0.009,0.369,"1"
"6547",-0.874,0.159,"1"
"6548",0.118,-1.558,"1"
"6549",-0.848,-0.014,"1"
"6550",1.769,-0.019,"1"
"6551",0.929,-1.397,"1"
"6552",-0.282,-1.406,"1"
"6553",1.674,-0.756,"1"
"6554",-0.122,0.500,"1"
"6555",0.136,0.083,"1"
"6556",0.151,0.298,"1"
"6557",-0.508,-0.776,"1"
"6558",-0.759,0.465,"1"
"6559",-0.177,0.407,"1"
"6560",-0.973,-0.123,"1"
"6561",1.059,-0.818,"1"
"6562",-0.382,-1.470,"1"
"6563",1.481,-0.526,"1"
"6564",-0.974,-0.198,"1"
"6565",1.657,-0.380,"1"
"6566",0.172,0.186,"1"
"6567",0.588,-1.156,"1"
"6568",-1.089,-0.230,"1"
"6569",-0.854,-0.392,"1"
"6570",-0.933,-0.190,"1"
"6571",0.002,0.365,"1"
"6572",-0.159,0.540,"1"
"6573",2.154,-0.699,"1"
"6574",0.402,-1.412,"1"
"6575",-0.270,-1.654,"1"
"6576",0.011,0.000,"1"
"6577",0.052,0.010,"1"
"6578",1.748,-1.011,"1"
"6579",0.151,-1.158,"1"
"6580",-0.336,0.609,"1"
"6581",-0.632,0.131,"1"
"6582",1.554,-0.743,"1"
"6583",-0.311,0.535,"1"
"6584",-0.744,0.559,"1"
"6585",1.472,-1.493,"1"
"6586",0.132,0.352,"1"
"6587",-0.922,0.145,"1"
"6588",-0.705,0.377,"1"
"6589",-0.902,0.221,"1"
"6590",-0.067,-1.362,"1"
"6591",0.129,0.196,"1"
"6592",0.190,0.318,"1"
"6593",-1.028,-0.801,"1"
"6594",-0.809,-0.774,"1"
"6595",-0.087,-1.533,"1"
"6596",1.700,-0.578,"1"
"6597",-0.620,-1.429,"1"
"6598",0.067,0.383,"1"
"6599",-0.206,-1.383,"1"
"6600",0.159,0.129,"1"
"6601",0.014,0.000,"1"
"6602",0.004,0.403,"1"
"6603",0.441,-1.315,"1"
"6604",0.167,0.228,"1"
"6605",0.855,-0.771,"1"
"6606",0.060,0.439,"1"
"6607",0.551,-1.615,"1"
"6608",0.053,0.011,"1"
"6609",-0.298,0.483,"1"
"6610",-0.580,-0.864,"1"
"6611",-0.771,0.341,"1"
"6612",-0.055,0.460,"1"
"6613",-0.858,0.282,"1"
"6614",-0.680,-0.482,"1"
"6615",1.882,-0.722,"1"
"6616",-0.922,-0.919,"1"
"6617",1.160,-1.221,"1"
"6618",1.788,-0.022,"1"
"6619",0.011,0.000,"1"
"6620",-0.877,-0.262,"1"
"6621",0.199,0.379,"1"
"6622",0.053,0.011,"1"
"6623",-0.687,-0.700,"1"
"6624",0.002,-1.475,"1"
"6625",-0.217,0.717,"1"
"6626",-0.052,-1.330,"1"
"6627",0.135,0.392,"1"
"6628",0.295,-1.542,"1"
"6629",-0.579,0.357,"1"
"6630",-0.798,0.298,"1"
"6631",1.389,-0.289,"1"
"6632",-1.031,-0.929,"1"
"6633",-1.056,-0.639,"1"
"6634",0.091,0.024,"1"
"6635",0.197,0.191,"1"
"6636",-0.989,-0.570,"1"
"6637",-0.139,-1.844,"1"
"6638",1.231,-1.403,"1"
"6639",0.626,-1.566,"1"
"6640",-0.705,-0.528,"1"
"6641",0.104,-1.184,"1"
"6642",0.122,0.405,"1"
"6643",-0.427,0.402,"1"
"6644",-0.379,0.352,"1"
"6645",0.475,-1.476,"1"
"6646",0.076,0.025,"1"
"6647",0.178,0.346,"1"
"6648",-0.152,-1.417,"1"
"6649",0.151,0.149,"1"
"6650",-0.447,0.310,"1"
"6651",0.181,0.182,"1"
"6652",1.412,-0.106,"1"
"6653",0.055,0.255,"1"
"6654",1.328,-0.335,"1"
"6655",0.377,-1.510,"1"
"6656",0.101,0.355,"1"
"6657",-1.075,-0.834,"1"
"6658",-0.802,-0.080,"1"
"6659",-1.190,-0.294,"1"
"6660",0.136,0.063,"1"
"6661",2.617,-0.324,"1"
"6662",-0.804,-0.495,"1"
"6663",-0.320,-1.208,"1"
"6664",0.165,0.154,"1"
"6665",0.067,0.020,"1"
"6666",0.082,0.307,"1"
"6667",-0.545,-0.698,"1"
"6668",-0.736,-0.297,"1"
"6669",1.699,-0.558,"1"
"6670",0.032,0.003,"1"
"6671",0.197,0.285,"1"
"6672",1.251,-1.142,"1"
"6673",-0.021,0.399,"1"
"6674",-0.213,0.618,"1"
"6675",1.486,-1.079,"1"
"6676",1.804,-0.723,"1"
"6677",-0.367,-1.323,"1"
"6678",1.608,-0.225,"1"
"6679",0.214,0.260,"1"
"6680",-1.129,-0.609,"1"
"6681",1.237,-0.773,"1"
"6682",-0.604,0.319,"1"
"6683",-0.612,0.591,"1"
"6684",0.005,0.422,"1"
"6685",2.090,-0.004,"1"
"6686",0.152,0.139,"1"
"6687",0.060,0.011,"1"
"6688",-0.503,0.496,"1"
"6689",-0.483,-1.004,"1"
"6690",0.143,0.107,"1"
"6691",0.179,0.231,"1"
"6692",0.070,0.021,"1"
"6693",0.132,0.360,"1"
"6694",-0.526,0.295,"1"
"6695",-0.448,0.538,"1"
"6696",-0.613,0.503,"1"
"6697",-1.014,-0.154,"1"
"6698",-0.705,0.280,"1"
"6699",-0.616,-0.339,"1"
"6700",-0.676,-1.235,"1"
"6701",0.159,0.351,"1"
"6702",-0.219,0.440,"1"
"6703",2.239,-0.345,"1"
"6704",-0.798,-0.652,"1"
"6705",0.150,0.272,"1"
"6706",-1.318,-0.679,"1"
"6707",0.273,-1.344,"1"
"6708",-1.089,-0.010,"1"
"6709",0.042,0.006,"1"
"6710",-1.002,-0.402,"1"
"6711",-0.730,0.156,"1"
"6712",1.464,-0.715,"1"
"6713",-0.259,-1.359,"1"
"6714",-0.214,0.419,"1"
"6715",-0.090,0.314,"1"
"6716",-0.511,-1.023,"1"
"6717",-0.649,0.137,"1"
"6718",-0.570,0.297,"1"
"6719",-0.933,-0.376,"1"
"6720",-0.955,-0.049,"1"
"6721",1.069,-0.804,"1"
"6722",-0.152,-1.411,"1"
"6723",-0.743,0.622,"1"
"6724",0.060,0.016,"1"
"6725",-1.022,-0.525,"1"
"6726",1.411,-1.210,"1"
"6727",-0.980,-0.513,"1"
"6728",1.369,-0.386,"1"
"6729",0.131,0.241,"1"
"6730",-0.344,0.471,"1"
"6731",-0.912,0.378,"1"
"6732",-0.195,0.647,"1"
"6733",-0.301,-1.257,"1"
"6734",-0.767,-1.083,"1"
"6735",0.419,-1.283,"1"
"6736",0.267,-1.328,"1"
"6737",0.303,-1.205,"1"
"6738",-0.283,0.435,"1"
"6739",-0.778,-0.191,"1"
"6740",-0.841,0.410,"1"
"6741",0.224,-1.050,"1"
"6742",0.097,0.380,"1"
"6743",-0.616,0.438,"1"
"6744",0.155,0.118,"1"
"6745",1.208,-1.145,"1"
"6746",0.901,-0.988,"1"
"6747",0.155,0.186,"1"
"6748",-1.195,-0.803,"1"
"6749",-0.892,-0.232,"1"
"6750",-0.110,-1.924,"1"
"6751",1.141,-1.571,"1"
"6752",-0.627,0.173,"1"
"6753",0.162,0.281,"1"
"6754",-0.675,-0.560,"1"
"6755",-0.748,-1.405,"1"
"6756",-0.156,0.628,"1"
"6757",-0.865,-0.506,"1"
"6758",-0.934,0.029,"1"
"6759",0.143,0.092,"1"
"6760",0.180,0.177,"1"
"6761",-0.033,0.445,"1"
"6762",0.623,-1.484,"1"
"6763",0.026,-1.725,"1"
"6764",-0.033,-1.123,"1"
"6765",-0.944,0.022,"1"
"6766",0.159,0.280,"1"
"6767",-0.185,-1.369,"1"
"6768",1.755,-1.012,"1"
"6769",-0.626,-0.059,"1"
"6770",-0.671,0.339,"1"
"6771",0.600,-1.048,"1"
"6772",-0.761,-1.114,"1"
"6773",-0.130,0.353,"1"
"6774",-0.434,-1.321,"1"
"6775",-0.584,-0.331,"1"
"6776",-1.115,-0.188,"1"
"6777",0.945,-1.352,"1"
"6778",0.029,0.002,"1"
"6779",-0.542,0.496,"1"
"6780",-1.288,-0.665,"1"
"6781",-0.268,-1.268,"1"
"6782",-0.333,0.396,"1"
"6783",-0.458,0.506,"1"
"6784",-0.805,0.025,"1"
"6785",-0.774,0.479,"1"
"6786",-0.249,0.450,"1"
"6787",0.936,-1.232,"1"
"6788",1.588,-0.681,"1"
"6789",-0.871,-0.326,"1"
"6790",-0.803,-0.487,"1"
"6791",1.455,-1.071,"1"
"6792",-0.524,0.241,"1"
"6793",0.080,0.393,"1"
"6794",-0.060,0.507,"1"
"6795",-0.665,0.414,"1"
"6796",0.776,-1.062,"1"
"6797",0.194,-1.303,"1"
"6798",-0.815,-1.157,"1"
"6799",-0.518,0.487,"1"
"6800",0.088,0.162,"1"
"6801",-0.141,0.539,"1"
"6802",0.107,0.040,"1"
"6803",0.125,0.260,"1"
"6804",-1.127,-1.148,"1"
"6805",0.156,0.132,"1"
"6806",-0.211,0.435,"1"
"6807",-0.470,0.557,"1"
"6808",0.195,0.319,"1"
"6809",1.270,-0.085,"1"
"6810",0.878,-0.850,"1"
"6811",1.154,-1.321,"1"
"6812",0.300,-1.396,"1"
"6813",0.095,0.344,"1"
"6814",-1.180,-0.263,"1"
"6815",-0.362,0.697,"1"
"6816",1.630,-1.269,"1"
"6817",1.208,-1.228,"1"
"6818",0.169,-1.407,"1"
"6819",-0.988,-0.167,"1"
"6820",-0.018,0.416,"1"
"6821",-0.560,0.538,"1"
"6822",0.115,0.048,"1"
